valor,pais_origem,pais_destino,hora,historico,risco
57665,Nigéria,Alemanha,15,medio,medio
13126,EUA,EUA,23,bom,medio
3629,Alemanha,Brasil,22,bom,baixo
312041,Alemanha,Nigéria,11,medio,medio
110265,EUA,Nigéria,1,ruim,medio
159537,China,Brasil,21,medio,medio
267399,China,Alemanha,8,ruim,medio
74394,Nigéria,Alemanha,14,medio,medio
81211,China,China,3,ruim,medio
120548,Brasil,China,4,medio,medio
504512,Alemanha,Brasil,3,medio,medio
26746,Alemanha,EUA,8,bom,medio
10281,Alemanha,Brasil,5,bom,medio
69606,EUA,China,18,medio,medio
168319,Nigéria,China,3,ruim,medio
14250,EUA,Alemanha,22,bom,medio
1966318,China,EUA,14,medio,medio
17045,Alemanha,Brasil,8,medio,medio
19344,Alemanha,Nigéria,20,ruim,medio
17860,Brasil,China,20,bom,medio
20538,EUA,China,21,medio,medio
141276,EUA,China,0,medio,medio
2410,Nigéria,China,17,bom,baixo
19126,China,Alemanha,2,bom,medio
405307,Brasil,Alemanha,0,medio,medio
70233,Alemanha,Alemanha,9,medio,medio
85545,Nigéria,EUA,6,medio,medio
517016,Nigéria,Alemanha,9,ruim,medio
120475,EUA,China,11,medio,medio
181241,Brasil,Alemanha,11,ruim,medio
93335,EUA,Nigéria,20,medio,medio
215059,Brasil,EUA,13,medio,medio
22779,Alemanha,China,11,medio,medio
27422,Alemanha,China,7,medio,medio
170542,Nigéria,Nigéria,16,medio,medio
222723,EUA,Brasil,19,medio,medio
237767,Nigéria,Brasil,10,medio,medio
59911,Brasil,Brasil,19,medio,medio
1228687,Nigéria,Alemanha,3,medio,medio
51855,EUA,Brasil,1,bom,medio
332736,Nigéria,Brasil,23,medio,medio
9958,Alemanha,Nigéria,15,bom,medio
13973,Brasil,Brasil,2,bom,medio
6623,EUA,EUA,19,bom,medio
85606,EUA,China,19,medio,medio
509449,China,Brasil,11,medio,medio
13476,Brasil,China,22,bom,medio
157992,China,Brasil,20,ruim,medio
15096,Nigéria,Alemanha,20,bom,medio
201891,Brasil,Brasil,10,medio,medio
43115,Nigéria,Brasil,0,bom,medio
139859,Brasil,EUA,15,ruim,medio
264133,EUA,Alemanha,10,medio,medio
8091,Nigéria,Brasil,23,bom,medio
13488,Nigéria,EUA,19,bom,medio
605131,Nigéria,EUA,15,ruim,medio
138771,EUA,Brasil,22,ruim,medio
20294,China,Nigéria,19,medio,medio
13552,EUA,Nigéria,16,bom,medio
6319,Brasil,Brasil,15,medio,medio
187664,EUA,EUA,7,medio,medio
7656,Nigéria,Brasil,18,ruim,medio
265865,Alemanha,Nigéria,6,medio,medio
92960,China,China,12,medio,medio
313282,EUA,Brasil,17,medio,medio
65951,Alemanha,Alemanha,0,ruim,medio
2533,Nigéria,EUA,4,bom,baixo
6570,Alemanha,Alemanha,12,bom,medio
144663,Brasil,EUA,2,ruim,medio
9576,Nigéria,EUA,12,bom,medio
375389,Alemanha,EUA,0,medio,medio
538742,Nigéria,Alemanha,18,medio,medio
388368,Nigéria,China,8,ruim,medio
70696,EUA,Alemanha,2,ruim,medio
217023,EUA,China,12,ruim,medio
46064,Alemanha,Brasil,18,ruim,medio
10623,Brasil,Alemanha,4,bom,medio
5287,Brasil,Nigéria,19,bom,medio
114337,EUA,China,9,medio,medio
250093,EUA,Nigéria,21,medio,medio
28367,EUA,Nigéria,20,bom,medio
6756,Brasil,EUA,0,bom,medio
371703,EUA,Brasil,10,medio,medio
237939,Nigéria,China,22,medio,medio
245993,EUA,Nigéria,21,medio,medio
25581,Nigéria,Nigéria,13,bom,medio
12152,Alemanha,Nigéria,9,bom,medio
64445,EUA,Alemanha,10,medio,medio
9225,China,Brasil,13,bom,medio
15575,Alemanha,Brasil,18,bom,medio
530575,Alemanha,China,8,medio,medio
6056,China,Nigéria,15,medio,medio
288810,Brasil,EUA,13,medio,medio
4089316,China,China,21,medio,medio
6598,EUA,EUA,20,bom,medio
4763,Nigéria,Brasil,16,bom,medio
1128,China,China,3,bom,baixo
6673,Nigéria,China,15,bom,medio
203708,Brasil,Brasil,19,ruim,medio
144071,Alemanha,Alemanha,1,medio,medio
25944,Alemanha,EUA,9,medio,medio
43520,Alemanha,Brasil,10,ruim,medio
59030,Brasil,China,2,medio,medio
138769,EUA,China,21,medio,medio
213114,EUA,EUA,8,medio,medio
138197,Brasil,Brasil,18,ruim,medio
32815,China,Brasil,3,ruim,medio
154,EUA,EUA,13,bom,baixo
29919,Nigéria,China,16,bom,medio
288780,China,Brasil,21,medio,medio
18529,EUA,EUA,14,medio,medio
173941,EUA,Brasil,8,medio,medio
178173,China,Brasil,7,medio,medio
23641,Alemanha,EUA,11,ruim,medio
13850,Brasil,Nigéria,14,bom,medio
327535,China,Nigéria,9,medio,medio
71409,China,Alemanha,17,medio,medio
31,Brasil,China,20,bom,baixo
177769,China,China,20,medio,medio
99532,Brasil,Alemanha,22,medio,medio
128499,China,Alemanha,0,medio,medio
743,Alemanha,EUA,9,bom,baixo
28848,EUA,Brasil,12,bom,medio
444702,Nigéria,EUA,4,medio,medio
166470,Alemanha,Nigéria,10,medio,medio
80520,Nigéria,Alemanha,2,ruim,medio
104589,Brasil,EUA,9,medio,medio
27770,EUA,Nigéria,11,bom,medio
356860,Nigéria,Alemanha,3,ruim,medio
27814,Brasil,Brasil,11,medio,medio
19645,EUA,Nigéria,1,ruim,medio
137304,Alemanha,Nigéria,18,medio,medio
430152,EUA,EUA,3,ruim,medio
34835,EUA,Nigéria,23,medio,medio
320,Brasil,Alemanha,18,medio,baixo
148507,EUA,Nigéria,12,medio,medio
289303,China,Alemanha,1,medio,medio
48108,Brasil,Nigéria,21,medio,medio
1222289,China,Nigéria,18,medio,medio
237,Brasil,EUA,8,medio,baixo
72160,China,Brasil,16,medio,medio
159227,Nigéria,Nigéria,8,medio,medio
6559,China,Alemanha,14,bom,medio
94946,EUA,EUA,17,ruim,medio
42572,China,EUA,6,bom,medio
171471,Nigéria,Alemanha,0,medio,medio
340734,Brasil,China,0,medio,medio
188,Alemanha,Alemanha,12,bom,baixo
165331,China,EUA,6,medio,medio
15205,Alemanha,Nigéria,16,bom,medio
142676,China,Brasil,16,ruim,medio
16405,China,Nigéria,5,ruim,medio
7774,Alemanha,Alemanha,16,bom,medio
157192,Alemanha,China,19,ruim,medio
178112,Nigéria,Brasil,23,ruim,medio
22193,Nigéria,Alemanha,17,medio,medio
141574,China,Nigéria,6,medio,medio
158808,China,China,5,medio,medio
3375,Alemanha,China,1,bom,baixo
6774,EUA,EUA,11,bom,medio
57556,EUA,Brasil,6,ruim,medio
170341,EUA,EUA,23,medio,medio
7611,Brasil,Nigéria,10,bom,medio
100508,EUA,Nigéria,3,medio,medio
8802,China,Brasil,8,bom,medio
296064,China,Alemanha,19,ruim,medio
63855,Brasil,EUA,22,ruim,medio
9431,China,China,22,bom,medio
280208,EUA,EUA,18,medio,medio
4608,Nigéria,Nigéria,2,bom,medio
6921,Brasil,China,0,bom,medio
126293,China,Brasil,8,medio,medio
191263,Alemanha,Alemanha,10,ruim,medio
63189,EUA,Brasil,14,medio,medio
39043,Brasil,Nigéria,7,bom,medio
1508,Alemanha,Nigéria,1,bom,baixo
4238,Nigéria,EUA,9,bom,medio
10313,Brasil,Brasil,22,bom,medio
43142,EUA,Nigéria,7,ruim,medio
214062,EUA,China,2,medio,medio
106051,EUA,Alemanha,13,medio,medio
40082,Alemanha,China,21,ruim,medio
23337,China,Brasil,8,bom,medio
21483,Nigéria,Nigéria,21,medio,medio
110193,EUA,Alemanha,3,medio,medio
1182805,Alemanha,Alemanha,18,medio,medio
166810,EUA,Brasil,11,medio,medio
491369,China,Nigéria,10,medio,medio
313278,Nigéria,EUA,19,ruim,medio
1488,China,Brasil,10,bom,baixo
16073,Brasil,EUA,10,bom,medio
51387,Alemanha,Brasil,22,medio,medio
257914,Nigéria,Nigéria,23,medio,medio
96746,EUA,China,21,ruim,medio
19555,EUA,Nigéria,22,bom,medio
158755,China,China,19,ruim,medio
69079,China,Alemanha,11,ruim,medio
18269,China,Alemanha,6,bom,medio
23189,Alemanha,Nigéria,14,medio,medio
72542,EUA,Alemanha,8,ruim,medio
232766,Brasil,China,20,medio,medio
7408,China,Brasil,15,bom,medio
66959,China,Nigéria,4,ruim,medio
192672,China,EUA,19,ruim,medio
209884,Alemanha,Alemanha,23,ruim,medio
4700,Brasil,China,5,bom,medio
4162,Alemanha,Nigéria,18,medio,medio
2938,Brasil,Brasil,22,bom,baixo
261990,China,Nigéria,10,ruim,medio
7479,Brasil,Nigéria,18,bom,medio
194083,Nigéria,Brasil,22,ruim,medio
323245,EUA,EUA,10,ruim,medio
25779,Nigéria,Nigéria,14,bom,medio
7380,Nigéria,Alemanha,12,bom,medio
56,Alemanha,EUA,1,bom,baixo
453706,Alemanha,China,19,medio,medio
5656,China,China,18,bom,medio
4656,Nigéria,Alemanha,6,bom,medio
219803,Brasil,Brasil,13,ruim,medio
182322,Nigéria,Nigéria,3,medio,medio
119563,Nigéria,Alemanha,20,medio,medio
314387,EUA,Brasil,16,medio,medio
26406,Brasil,EUA,16,bom,medio
157429,Nigéria,Alemanha,20,medio,medio
271988,Brasil,Alemanha,7,medio,medio
30358,EUA,China,10,ruim,medio
4692,China,Brasil,11,bom,medio
464109,EUA,Alemanha,4,medio,medio
307131,Alemanha,EUA,6,ruim,medio
52474,Alemanha,Alemanha,0,bom,medio
998,China,EUA,21,bom,baixo
128993,Nigéria,EUA,13,medio,medio
51533,Nigéria,Nigéria,20,bom,medio
